0;136,4481757456983
1;134,46695830978612
2;592,3352996602299
3;831,718355560679
4;1106,7960596271002
5;799,9911335513377
6;847,9281834186828
7;1079,7617344121727
8;1046,5341503536838
9;1175,6404868660134
10;1676,576560774282
11;1523,4033416897705
12;1456,2422873413605
13;683,0151144299886
14;547,3201384550686
15;746,9139327269562
16;817,844285381834
17;787,7203933656737
18;359,85229257260465
19;535,2453287697007
20;738,7560607711808
21;1148,4254882676278
22;1066,3086363223292
23;873,7316486324243
24;593,4870580337388
25;532,4118304993193
26;444,9768079782376
27;388,0630858464701
28;352,6199280482076
29;781,4755887812463
30;673,4772958993526
31;962,7805799883926
32;699,756942811518
33;731,8252133052919
34;527,3597405095439
35;904,4061587403082
36;1073,4750713956555
37;1047,32825051123
38;390,8313941677928
39;700,62421166579
40;463,19996566742515
41;718,3235176485138
42;390,77120066539766
43;324,2213905316083
44;112,3106603221639
45;414,43355935815646
46;680,2398834915001
47;965,9336284832533
48;1108,7727778967312
49;1120,857314967314
50;939,2748152957182
51;859,7320249755987
55;245,5817674527181
56;232,71062032435546
57;357,2272841524171
58;294,762043521323
59;286,43642339369114
60;362,16846217207126
61;313,8971448445838
62;339,52519462961374
63;180,9391812609546
64;191,46074088971508
65;136,69151120320873
66;99,83274157305509
67;70,98674322951341
68;221,0092532867165
69;661,0060730135167
70;752,4518121427622
71;664,8958650056305
72;149,32234968462126
73;164,29434934878702
74;168,96391647008167
75;186,34655853230768
76;408,5097234224576
77;451,1413219897805
78;629,7285600118217
79;1030,869775512049
80;989,5582583765546
81;1068,0388004877777
82;729,3510418341392
83;714,9690925039469
84;515,0406141869499
85;514,1741514761578
86;363,64504098496093
87;611,8646844715518
88;809,4204804929035
89;891,0146248094967
90;737,248923922809
91;469,2319703621853
92;225,727449091259
93;186,11976133813766
94;361,3993176055464
95;653,7937690357188
96;886,6277001339997
97;638,1458452723906
98;461,1040338174557
99;238,56946336043984
100;313,5501387371343
101;392,1301083244094
102;847,2262943318967
103;926,3031925292154
104;1120,8696936990166
105;781,71543262171
106;732,0959414499997
107;380,9759144106101
108;201,56128935833598
109;123,30242227181131
110;693,9717256169932
111;971,0519795019426
112;979,4895607142763
113;514,2518472882166
114;295,75231547591267
115;591,4682891416837
116;901,8638598988257
117;986,3030035124949
118;1061,2190496999601
119;584,1240242536934
120;697,0635369938972
121;506,8799879242469
122;556,1204442272306
123;510,59645472308137
124;587,438838820675
125;518,8080091091268
126;712,8460840950379
127;554,5272175922654
128;768,2495694243274
129;929,0158328634204
130;1025,76696938782
131;701,8656810486111
132;564,6351909268268
133;328,020940883358
134;366,5202935435458
135;507,7883839971165
136;764,6315062775249
137;605,8773003206547
138;425,98785870918084
139;288,5805538407848
140;262,1523575908225
141;208,71514655980016
142;202,84405259310464
143;480,7117482540903
144;1110,0580277228548
145;1414,9786887758864
146;1254,3334675784638
147;1280,6610332936937
148;2316,444355142341
149;2375,932912918666
150;1404,9456378023467
151;776,0919100226525
152;624,5172070854657
153;734,9222675479938
154;756,7018934881986
155;1688,8034757237597
156;1371,8327739755887
157;1238,9928877936043
158;620,9761743056591
159;1056,953092174691
160;1314,2963432366328
161;2094,784424448075
162;1529,782191367048
163;1094,6574677667413
164;728,1304105026353
165;1307,6411854512328
166;1469,7049086520558
167;1648,4118250100169
168;1098,6170035774858
169;1672,3357193506286
170;1340,9633281868205
171;1654,9113519193074
172;2017,354324104481
173;2183,11388665119
174;2279,170966935038
175;2240,0975497702534
176;2748,445221308745
177;3248,5709576465983
178;2767,0336302695596
179;1901,033493041206
180;1720,7984156392026
181;1746,3836721749103
182;1463,8662869778664
183;1567,6346312612388
184;952,4739858135935
185;1643,4485407633188
186;2170,3732159943606
187;2339,289263518449
188;3143,526466024366
189;4365,521573768462
190;4897,830706478284
191;3374,4463863590504
192;3013,1558991147317
193;3000,682004227619
194;2703,2470910530924
195;2164,3049286371297
196;833,8393242948697
197;920,381273184
198;1395,4379811671613
199;2085,1642235510644
200;2091,729835915335
201;2060,179217381059
202;1180,0998082448964
203;597,225951565451
204;598,9776223202244
205;765,2768241996663
206;788,8308482464442
207;636,6122787596502
208;693,0278788642714
209;637,8248521503957
210;1015,3206801283751
211;755,3039047722197
212;1379,3449591067138
213;1268,219451199521
214;1424,5279019350853
215;1112,4592969065964
216;1316,6900882477937
217;896,8417149016888
218;692,6274430736161
219;250,43310313047644
220;193,93505264719167
221;161,58603140894135
222;360,7298243691568
227;671,9535191219268
228;528,7936750279624
229;463,6214200985614
230;193,05613112189653
231;445,93909772841977
232;574,3874898483887
233;611,0341710231984
234;532,7722358153401
235;343,97888096886703
236;321,8462032108401
237;612,2744692121855
238;636,7782904452689
239;1383,768997857318
240;1437,1314800728578
241;1460,176570825478
242;926,6747930107568
243;765,4429219834348
244;1019,4728176173047
245;827,6429229117933
246;2688,001762642806
247;2077,594295023142
248;1886,3069100326536
249;1283,7473429082308
250;66,49489869079478
251;65,10607564198993
256;224,40993996494038
257;839,2312411434566
258;1636,6048668285391
259;3078,2385536047614
260;2664,451752513865
261;2108,901379817719
262;1150,5047465264133
263;1217,3212204253575
264;1138,3382353538684
265;885,8880398088211
266;413,8939797814595
267;726,0076606429899
268;692,2204239840245
269;761,0521009124362
270;504,6724275531282
271;915,2446311440061
272;1360,4667098312204
273;1189,5836014515874
274;1215,866467989169
275;1284,9822809911573
276;1243,762834786384
277;1942,7929203770623
278;2650,159845428557
279;2182,341187719277
280;1396,9471618229682
281;2313,8477264482513
282;2370,2332255267456
283;2579,5720075676213
284;1914,2959308820425
285;3751,524890973481
286;4157,573358138226
287;5053,478021113503
288;3442,2118788114467
289;3478,519628398669
290;3936,1703255230505
291;2518,8886347917564
292;2702,32860889047
293;2035,87564824248
294;2747,201736606236
295;2548,920385540429
296;3673,61341298035
297;2435,3386371302126
298;1850,4027926164074
299;686,6730003198933
300;617,3996349317208
301;516,585234553815
302;1599,2588179717734
303;1771,25509071426
304;1985,9218444569055
305;823,278567007248
306;1546,0185869821578
307;1703,009707335113
308;1710,8381168680157
309;732,7824554101655
310;593,4108669724939
311;871,3970558223191
312;921,9411979907389
313;1306,5969136150086
314;1252,0062916819231
315;1270,8068118974986
316;1478,1226039395015
317;2368,259931955064
318;2256,193038578254
319;1947,8304362452566
320;1130,0090462698108
321;1004,2849465965335
322;687,0304087341308
323;843,3736353568636
324;1399,9489313426848
325;1382,0064858675971
326;1137,7360329629948
327;1487,1792260343136
328;1203,0576799380096
329;2168,1412991059424
330;1700,7526757518933
331;2886,6868323040558
332;2998,08618933511
333;2894,7026400987043
334;2383,30924395626
335;1191,8520139340576
336;1243,339290311033
337;1412,071496341584
338;2969,76168730383
339;3232,93313333171
340;3131,970920268039
341;3826,2996218879853
342;3943,097249319674
343;3704,4265623586075
344;2245,2680091047096
345;3600,0513130366644
346;3612,5253185954543
347;3857,883413702289
348;2722,2801155184857
349;3391,271185577717
350;2254,2014695740295
351;1946,9789855199176
352;1404,939150241734
353;2130,301194249449
354;2419,252599003828
355;2924,2239969498623
356;2096,360776159532
357;1520,90292910739
358;1039,0328336331586
359;1358,8345534560765
360;1130,9536875197775
361;867,9114178364628
362;568,0870184652814
363;589,1274043697598
364;530,9429107114155
365;650,4035602827392
366;575,0885293846097
367;473,40892477550864
368;623,7398707295105
369;621,9246140207729
370;650,705909311237
371;535,6018892978517
372;923,2539089739049
373;1304,675140538758
374;1456,2480470620715
375;1553,5617017220068
376;623,4842469485067
377;573,2651739974386
378;604,8395244916647
379;493,47903951703125
380;666,5957977756367
381;823,7658648907357
382;773,945834994982
383;1406,7764163842976
384;1151,314417976656
385;1317,9115638001847
386;1471,1147341691678
387;2120,603512803296
388;1832,0001944749897
389;1407,4128798386666
390;767,4602888792033
391;650,1286140462713
392;697,094883030171
393;823,1644888256158
394;996,864711923263
395;1434,3614675543647
396;1865,8242346538973
397;2426,5418771596446
398;2362,162662161799
399;1562,3776705999114
400;1461,4161140017825
401;2608,3748591798926
402;1766,4699338210905
403;2078,2032280802728
404;1116,8587011560849
405;855,5103857942316
406;651,6996198869386
407;879,5437427296603
408;835,5156493073225
409;693,2645694008714
410;450,0807247595072
411;668,3061579182391
412;634,6401348974576
413;688,4485223080287
414;333,30461349203614
415;270,6718617343067
416;129,88857607258626
417;100,70821867248742
418;100,44277382045387
419;101,57200580949804
420;114,59355513268837
421;202,89459488934853
422;188,93320213509472
423;251,94171913999045
424;196,28075977275338
425;304,27148580154955
426;274,5540052917922
427;348,7910819487841
428;511,8635656641492
429;763,6918301098482
430;2298,109754787329
431;2160,972671733407
432;3270,436020347833
433;885,0800989170687
434;695,9699177204188
435;368,69185846277827
436;276,4302187729698
437;347,44488901237
438;261,64232979202467
439;324,64960732133653
440;744,8949587215247
441;1043,1631689368905
442;1306,5847858113623
443;753,2765535127231
444;650,5487988924688
445;705,5833527408139
446;1351,5274268752762
447;1394,5154578846411
448;1100,8322574255799
449;332,2287995148787
450;175,25300175847372
451;264,98165132998406
452;358,54567281490034
453;3801,17687081729
454;3952,6332434382484
455;3876,082253329649
